,feature,factor,value,view
2567,ADAT2,Factor1,0.155574327330721,mRNA
2568,LITAF,Factor1,0.0150859260992289,mRNA
2569,TMEM120A,Factor1,0.00261550186221234,mRNA
2570,BLOC1S3,Factor1,0.0058376065489278,mRNA
2571,ANKRD34B,Factor1,0.29888712175844,mRNA
2572,FAM47E,Factor1,0.292508819371815,mRNA
2573,S100A13,Factor1,0.0053904624841846,mRNA
2574,PCDH18,Factor1,0.638801842773352,mRNA
2575,MAOA,Factor1,0.497030795802958,mRNA
2576,FHIT,Factor1,0.00311180179886568,mRNA
2577,TOGARAM2,Factor1,0.0107807074859844,mRNA
2578,MMP23B,Factor1,0.135984934224793,mRNA
2579,SH2D5,Factor1,0.386363531692023,mRNA
2580,SYCP2,Factor1,0.108344565351558,mRNA
2581,PAX5,Factor1,0.023466190183423,mRNA
2582,ZNF699,Factor1,0.3073829842041,mRNA
2583,TDRD7,Factor1,0.0290840890458256,mRNA
2584,HLA.DRB1,Factor1,0.0138701680344118,mRNA
2585,MYT1,Factor1,0.0849124090559179,mRNA
2586,SERPINA3,Factor1,0.0253957638911439,mRNA
2587,STK40,Factor1,0.0050173583421843,mRNA
2588,HRCT1,Factor1,0.0113491705083859,mRNA
2589,EEF1A1P5,Factor1,0.00110470920937911,mRNA
2590,GREB1,Factor1,0.297987513607947,mRNA
2591,NLGN3,Factor1,0.21854069787136,mRNA
2592,C9orf163,Factor1,0.110567538434121,mRNA
2593,TRRAP,Factor1,0.00420631332773245,mRNA
2594,NUDT11,Factor1,0.438159978550246,mRNA
2595,ZNF781,Factor1,0.455319940819932,mRNA
2596,TSC22D2,Factor1,0.103117010520066,mRNA
2597,YRDC,Factor1,0.00508680807523738,mRNA
2598,ZNF777,Factor1,0.00917257524558145,mRNA
2599,GDAP2,Factor1,0.00112599627165195,mRNA
2600,NACA,Factor1,0.0225109301495718,mRNA
2601,SPTSSB,Factor1,0.0738724114498994,mRNA
2602,MME,Factor1,0.0269928648010162,mRNA
2603,MYO6,Factor1,0.169446928544211,mRNA
2604,ZNF846,Factor1,0.0262549063591612,mRNA
2605,MMP1,Factor1,0.0486194779926737,mRNA
2606,SDHAF3,Factor1,0.0287407500340354,mRNA
2607,TTC30B,Factor1,0.00485174887309014,mRNA
2608,ZNF418,Factor1,0.51254265013977,mRNA
2609,GM2A,Factor1,0.0136051418682113,mRNA
2610,S100A2,Factor1,0.0164388948339166,mRNA
2611,MAML3,Factor1,0.3104969612788,mRNA
2612,ILRUN,Factor1,0.0668123810018975,mRNA
2613,PPTC7,Factor1,0.00403623264129795,mRNA
2614,HCAR1,Factor1,0.0354007566498542,mRNA
2615,AP2A1,Factor1,0.0938414883304308,mRNA
2616,ANXA4,Factor1,0.253942485392129,mRNA
2617,WDR5B,Factor1,0.0697392229923088,mRNA
2618,SERTAD1,Factor1,0.062539192092788,mRNA
2619,ZNF398,Factor1,0.000227204947164344,mRNA
2620,ZSCAN25,Factor1,0.0282915693812562,mRNA
2621,ZMYM1,Factor1,0.05250739712332,mRNA
2622,SULT1A2,Factor1,0.17803103385605,mRNA
2623,CYSRT1,Factor1,0.26672116905953,mRNA
2624,SERPINA1,Factor1,0.222736260830778,mRNA
2625,EIF4BP6,Factor1,0.0567087686884603,mRNA
2626,GTF2E2,Factor1,0.00770077005055194,mRNA
2627,FITM2,Factor1,0.00264947515576374,mRNA
2628,MRPL21,Factor1,0.0021418618976083,mRNA
2629,ZNF517,Factor1,0.0318989973413112,mRNA
2630,DACT3,Factor1,0.519609141735639,mRNA
2631,VEPH1,Factor1,0.151003300383732,mRNA
2632,OGDHL,Factor1,0.0677480123843338,mRNA
2633,COL13A1,Factor1,0.156612684861261,mRNA
2634,SPN,Factor1,0.0533417083087307,mRNA
2635,SLC2A10,Factor1,0.197953055395812,mRNA
2636,SLC28A3,Factor1,0.150966971794952,mRNA
2637,RAB40C,Factor1,0.0803686155728269,mRNA
2638,COL4A6,Factor1,0.15824679038142,mRNA
2639,ENTPD6,Factor1,0.0301107538810789,mRNA
2640,ENPP1,Factor1,0.0517785206862506,mRNA
2641,ZNF615,Factor1,0.019789898865416,mRNA
2642,SERPINB2,Factor1,0.0328251617056912,mRNA
2643,PDCD1LG2,Factor1,0.510858553391586,mRNA
2644,RPS26,Factor1,0.0110790656240887,mRNA
2645,RPL37A,Factor1,0.00179751061423793,mRNA
2646,MCMBP,Factor1,0.00106372374294972,mRNA
2647,INKA2,Factor1,0.0309900705701899,mRNA
2648,TEAD4,Factor1,0.00875107921109957,mRNA
2649,HRNR,Factor1,0.00965582569281251,mRNA
2650,RPL12,Factor1,0.0016038230174208,mRNA
2651,DNM3,Factor1,0.00385754786999162,mRNA
2652,ZNF121,Factor1,0.00783304897188841,mRNA
2653,SNHG12,Factor1,0.00284161070495484,mRNA
2654,IRAK4,Factor1,0.0815610154060639,mRNA
2655,MRPL42,Factor1,0.0607229739393774,mRNA
2656,MAK16,Factor1,0.0473733523464229,mRNA
2657,GRK6,Factor1,0.0100760685032199,mRNA
2658,MB,Factor1,0.0013599913095078,mRNA
2659,HMGN5,Factor1,0.00823373850095604,mRNA
2660,DDRGK1,Factor1,0.00386361060029669,mRNA
2661,ZNF607,Factor1,0.0955839649421875,mRNA
2662,QRICH1,Factor1,0.00521578922295921,mRNA
2663,AFDN.DT,Factor1,0.145538711683866,mRNA
2664,PIM3,Factor1,0.00194823642501643,mRNA
2665,GFPT1_mRNA,Factor1,0.0276233153467022,mRNA
2666,BZW1P2,Factor1,0.000576326546705192,mRNA
2667,TXNRD1,Factor1,0.0458356331144496,mRNA
2668,NRARP,Factor1,0.279082110428724,mRNA
2669,ZNF587,Factor1,0.0233738806000902,mRNA
2670,YTHDF2,Factor1,0.0202351630710803,mRNA
2671,HLA.DRB5,Factor1,0.0170793611651866,mRNA
2672,ARMH1,Factor1,0.00388651250709236,mRNA
2673,C2CD4A,Factor1,0.431427773134636,mRNA
2674,KCNRG,Factor1,0.0194776939584972,mRNA
2675,NUDT16,Factor1,0.00169341390056852,mRNA
2676,COPS8,Factor1,0.0728354743354823,mRNA
2677,RYR2,Factor1,0.0243020621555145,mRNA
2678,NCOA6,Factor1,0.000528756632134918,mRNA
2679,TAFA2,Factor1,0.0334694329425432,mRNA
2680,FAN1,Factor1,0.0044401987147764,mRNA
2681,ABCA4,Factor1,0.316754395087461,mRNA
2682,ANKRD13B,Factor1,0.0296963181856825,mRNA
2683,CTR9,Factor1,0.0369508071470301,mRNA
2684,MTCO3P12,Factor1,0.0204048950449527,mRNA
2685,RPL10A,Factor1,0.00110215669587003,mRNA
2686,COLGALT2,Factor1,0.0337415090373241,mRNA
2687,GRIN3A,Factor1,0.0577057399335842,mRNA
2688,MT.ND5,Factor1,0.000678406225388301,mRNA
2689,MUC2,Factor1,0.615906634728946,mRNA
2690,PAX9,Factor1,0.00344750108026676,mRNA
2691,FOXJ3,Factor1,0.0140993944240105,mRNA
2692,OPA1,Factor1,0.00424413624599603,mRNA
2693,KTI12,Factor1,0.00358108355165533,mRNA
2694,SELENOT,Factor1,0.00372711104436885,mRNA
2695,TOX,Factor1,0.0386273067017093,mRNA
2696,SHISA4,Factor1,0.277277319108089,mRNA
2697,MAP3K3,Factor1,0.1277704561139,mRNA
2698,C1orf174,Factor1,0.0197190593438292,mRNA
2699,DCLRE1A,Factor1,0.0892178940193941,mRNA
2700,CCDC167,Factor1,0.10686464014573,mRNA
2701,SOWAHA,Factor1,0.47310208373963,mRNA
2702,L3MBTL3,Factor1,0.00150775832718431,mRNA
2703,DMD,Factor1,0.337158062745145,mRNA
2704,NAGA,Factor1,0.125813979984022,mRNA
2705,KIFBP,Factor1,0.0704082673997219,mRNA
2706,PJA2,Factor1,0.180843122974934,mRNA
2707,SGMS1,Factor1,0.0629092560986748,mRNA
2708,SNORA73B,Factor1,0.0710984911572153,mRNA
2709,TDRKH.AS1,Factor1,0.0562470458946857,mRNA
2710,POLH.AS1,Factor1,0.0103973613832866,mRNA
2711,LINC01285,Factor1,0.0150125454298478,mRNA
2712,CHML,Factor1,0.00408974614817098,mRNA
2713,MIR29B2CHG,Factor1,0.232915807212973,mRNA
2714,LINC02901,Factor1,0.0911559022741399,mRNA
2715,DDO,Factor1,0.0104490413228155,mRNA
2716,SOX18,Factor1,0.182929683515851,mRNA
2717,SAMD13,Factor1,0.248534851720502,mRNA
2718,EFCAB7,Factor1,0.00620766899586358,mRNA
2719,NPY4R,Factor1,0.0613317942066853,mRNA
2720,GPRIN2,Factor1,0.0181607663151663,mRNA
2721,SYT15,Factor1,0.336129423185175,mRNA
2722,MACO1,Factor1,0.00541447767073228,mRNA
2723,RPL12P16,Factor1,0.00129638053138221,mRNA
2724,BMPR2,Factor1,0.129627530991418,mRNA
2725,HNRNPCP2,Factor1,5.49937279098066e-05,mRNA
2726,HLA.DMA,Factor1,0.00267854210720193,mRNA
2727,AGER,Factor1,0.00356836297155947,mRNA
2728,MRPL38,Factor1,0.0460838476122527,mRNA
2729,LINC02783,Factor1,0.122277046676906,mRNA
2730,EHMT2,Factor1,0.00295879795723723,mRNA
2731,LAYN,Factor1,0.598303422063562,mRNA
2732,SNHG32,Factor1,0.0194271454753817,mRNA
2733,HSPA1L,Factor1,0.0147777035893044,mRNA
2734,VARS1,Factor1,0.00140121844614964,mRNA
2735,CARD16,Factor1,0.0153054155953344,mRNA
2736,MSH5,Factor1,0.0571947267973195,mRNA
2737,ZNF814,Factor1,0.0267096867280033,mRNA
2738,PRR3,Factor1,0.112644528904298,mRNA
2739,HLA.G,Factor1,0.193749512767499,mRNA
2740,CBWD4P,Factor1,0.0450853210260117,mRNA
2741,IGFL4,Factor1,0.561335916674058,mRNA
2742,PSG5,Factor1,0.469159625036975,mRNA
2743,LRRC10B,Factor1,0.0319680841621478,mRNA
2744,PCDHGA1,Factor1,0.0200352015997951,mRNA
2745,TMEM240,Factor1,0.0159368257119864,mRNA
2746,TRIQK,Factor1,0.0354468468281429,mRNA
2747,PSENEN,Factor1,0.0101390343368366,mRNA
2748,LINC00654,Factor1,0.0119974560872346,mRNA
2749,E2F4,Factor1,0.0861656319127386,mRNA
2750,MUC12,Factor1,0.511739577716173,mRNA
2751,SNX2,Factor1,0.0621546286485171,mRNA
2752,MT1A,Factor1,0.122347642110513,mRNA
2753,INSYN1,Factor1,0.487623497388247,mRNA
2754,KRT6A,Factor1,0.0444107599560487,mRNA
2755,EXOC3L4,Factor1,0.361570477425773,mRNA
2756,ATP6AP1L,Factor1,0.0118462135395972,mRNA
2757,RGL3,Factor1,0.393879583531245,mRNA
2758,TMSB4X,Factor1,0.00868570473809772,mRNA
2759,RP9P,Factor1,0.00301568839675371,mRNA
2760,LOH12CR2,Factor1,0.0294238267292511,mRNA
2761,TTC23L,Factor1,0.0107712091994805,mRNA
2762,KRTAP5.1,Factor1,0.326049107186145,mRNA
2763,RPS3AP47,Factor1,0.0225565409768101,mRNA
2764,RNPS1,Factor1,0.000511171139780956,mRNA
2765,HSP90AB2P,Factor1,0.0188145370599924,mRNA
2766,JPT2,Factor1,0.00192344365468388,mRNA
2767,ZDHHC11B,Factor1,0.483714492041939,mRNA
2768,TMEM191C,Factor1,0.0315994406833847,mRNA
2769,FOXL2NB,Factor1,0.0937394941651725,mRNA
2770,HACD2,Factor1,0.000923611367349628,mRNA
2771,VGLL3,Factor1,0.426958303132025,mRNA
2772,THUMPD3.AS1,Factor1,0.000733615067097118,mRNA
2773,RNU1.28P,Factor1,0.0164407023668017,mRNA
2774,RNU1.1,Factor1,0.0164407023668017,mRNA
2775,RNVU1.18,Factor1,0.0164407023668017,mRNA
2776,RNU1.3,Factor1,0.0164407023668017,mRNA
2777,DIO2,Factor1,0.280818020959191,mRNA
2778,SLC48A1,Factor1,0.00518618884012481,mRNA
2779,PRR22,Factor1,0.0329649808938594,mRNA
2780,SNORD17,Factor1,0.00214459079132234,mRNA
2781,LINC01089,Factor1,0.012090576236756,mRNA
2782,RTL8B,Factor1,0.789353588025627,mRNA
2783,ZNF580,Factor1,0.00218220874793318,mRNA
2784,DENND1B,Factor1,0.0552442881346929,mRNA
2785,DYNLT2B,Factor1,0.000823398358865749,mRNA
2786,CCDC183,Factor1,0.348732039020378,mRNA
2787,EEF1B2P6,Factor1,0.0047021625614138,mRNA
2788,LTC4S,Factor1,0.0190044155661421,mRNA
2789,MXD3,Factor1,0.0147257448840921,mRNA
2790,HAUS7,Factor1,0.0128154107470316,mRNA
2791,HSPD1P1,Factor1,0.0922477587089145,mRNA
2792,RPL18AP3,Factor1,0.000484138152569497,mRNA
2793,RPLP0P6,Factor1,0.0336695433547516,mRNA
2794,C8orf82,Factor1,0.000148472810908019,mRNA
2795,RPSAP54,Factor1,0.00297811422992359,mRNA
2796,ATF6B,Factor1,0.000257162554565668,mRNA
2797,LDHBP2,Factor1,0.0041338962955245,mRNA
2798,SEC14L1P1,Factor1,0.00367046448079031,mRNA
2799,S1PR3,Factor1,0.766468907448376,mRNA
2800,SERBP1P1,Factor1,0.0382119922682206,mRNA
2801,RPS29,Factor1,0.0114395366599182,mRNA
2802,CENPBD2P,Factor1,0.00279399629611507,mRNA
2803,GTF2H4,Factor1,0.0783201406510733,mRNA
2804,DDX47,Factor1,0.00188190664465818,mRNA
2805,ZNF321P,Factor1,0.203129254037402,mRNA
2806,EMP2,Factor1,0.121373209198031,mRNA
2807,NPM1P6,Factor1,0.00844061681909676,mRNA
2808,UBD,Factor1,0.00176785240525141,mRNA
2809,RPL5P8,Factor1,0.00143733757496167,mRNA
2810,DNASE1,Factor1,0.133872712515068,mRNA
2811,CSNK1E,Factor1,0.0831563954315864,mRNA
2812,ZNF726,Factor1,0.476787001760781,mRNA
2813,CPSF1P1,Factor1,0.00435311181498524,mRNA
2814,SDHAP4,Factor1,0.137505210923488,mRNA
2815,PRCD,Factor1,0.0200189931825535,mRNA
2816,LINC00887,Factor1,0.00256464397147952,mRNA
2817,ALG3,Factor1,0.0135388071856507,mRNA
2818,PTMAP5,Factor1,0.102498383656174,mRNA
2819,C19orf38,Factor1,0.134914107618505,mRNA
2820,HNRNPA1P10,Factor1,0.0114890884589238,mRNA
2821,RPS3AP26,Factor1,0.0224606862927947,mRNA
2822,STARD10,Factor1,0.337451105786417,mRNA
2823,GTF2IRD2P1,Factor1,0.00702731793237309,mRNA
2824,EML6,Factor1,0.0852691333100662,mRNA
2825,IFRD2,Factor1,0.0151925921874219,mRNA
2826,CSKMT,Factor1,0.0201817286874902,mRNA
2827,RPS3AP21,Factor1,0.00328401303656342,mRNA
2828,TUBA5P,Factor1,0.29247356125207,mRNA
2829,DDX12P,Factor1,0.116692315337611,mRNA
2830,COL28A1,Factor1,0.344222088733675,mRNA
2831,PHB2,Factor1,0.0187061140728011,mRNA
2832,NEURL4,Factor1,0.000682682989504809,mRNA
2833,GRID2IP,Factor1,0.180603516474066,mRNA
2834,NPM1P24,Factor1,0.0106970418123552,mRNA
2835,RBMXP2,Factor1,0.0649444793739075,mRNA
2836,TOMM40P2,Factor1,0.0833899918886788,mRNA
2837,VPS16,Factor1,0.0013122531502828,mRNA
2838,SLC25A5P1,Factor1,0.0587353198876482,mRNA
2839,ACTG1P3,Factor1,0.0243995127393534,mRNA
2840,PSMA6P1,Factor1,0.0157228360399024,mRNA
2841,MIR17HG,Factor1,0.186802741927926,mRNA
2842,RPL17.C18orf32,Factor1,0.0412076955574933,mRNA
2843,HNRNPA1P7,Factor1,0.0041948442544486,mRNA
2844,SDHAP2,Factor1,0.219969072436697,mRNA
2845,GLRX3P2,Factor1,0.00717014392111969,mRNA
2846,TPT1P4,Factor1,0.00336418389040853,mRNA
2847,SP9,Factor1,0.016727297958822,mRNA
2848,NOC2LP2,Factor1,0.00941214631036532,mRNA
2849,TENM3,Factor1,0.13297742578228,mRNA
2850,GAPDHP63,Factor1,0.078314997918914,mRNA
2851,C2orf16,Factor1,0.00134987607006716,mRNA
2852,MAGEA3,Factor1,0.0117487347611618,mRNA
2853,NPTXR,Factor1,0.441853199673946,mRNA
2854,TRIM16,Factor1,0.000609967905908856,mRNA
2855,TIGD1,Factor1,0.0522871522193999,mRNA
2856,UBA52,Factor1,0.00156906406785199,mRNA
2857,TMSB4XP4,Factor1,0.0122410193534835,mRNA
2858,TINCR,Factor1,0.119812729929827,mRNA
2859,PRDM6.AS1,Factor1,0.154413195918606,mRNA
2860,MIR503HG,Factor1,0.308889482598777,mRNA
2861,LINC02593,Factor1,0.396981153288205,mRNA
2862,LGALS8.AS1,Factor1,0.169576886355733,mRNA
2863,CFL1P1,Factor1,0.00171764560772865,mRNA
2864,HLA.DPB1,Factor1,0.029138252418768,mRNA
2865,EPB41L4A.AS1,Factor1,0.129331331183791,mRNA
2866,UBE2FP1,Factor1,0.0210924715226039,mRNA
2867,HAGLR,Factor1,0.000367238637321976,mRNA
2868,C4B,Factor1,0.0991578976661765,mRNA
2869,EIF4BP3,Factor1,0.089293113124878,mRNA
2870,HNRNPA1P48,Factor1,0.00288301735623065,mRNA
2871,ZMIZ1.AS1,Factor1,0.019125573819069,mRNA
2872,TNK2.AS1,Factor1,0.00618271564130239,mRNA
2873,RPS27AP16,Factor1,0.00590226611859441,mRNA
2874,SH3BP5.AS1,Factor1,0.00259064723892053,mRNA
2875,HSPA8P7,Factor1,0.000922301627218459,mRNA
2876,RPL29P11,Factor1,0.00281776326627379,mRNA
2877,YBX1P1,Factor1,0.00228061002219061,mRNA
2878,UBE2D3P1,Factor1,0.0115018391554081,mRNA
2879,EIF4BP7,Factor1,0.0429280931030425,mRNA
2880,RPL3P7,Factor1,0.00517893609673031,mRNA
2881,NPM1P39,Factor1,0.00556239187925485,mRNA
2882,PA2G4P5,Factor1,0.00115944349873878,mRNA
2883,IPO7P2,Factor1,0.000455142392095007,mRNA
2884,FGD5.AS1,Factor1,0.000620114940316982,mRNA
2885,PROSER2.AS1,Factor1,0.0104678263095717,mRNA
2886,TMEM191A,Factor1,0.202605994428926,mRNA
2887,RPL10AP6,Factor1,0.000713503202622992,mRNA
2888,HSPA9P1,Factor1,0.00813940122272036,mRNA
2889,CUTALP,Factor1,0.0892470430423727,mRNA
2890,RPS4XP2,Factor1,0.00701321519146788,mRNA
2891,DANCR,Factor1,0.0653250686959952,mRNA
2892,LMCD1.AS1,Factor1,0.00379377224169358,mRNA
2893,ST7.AS1,Factor1,0.00262666462044026,mRNA
2894,LINC01132,Factor1,0.300347798893447,mRNA
2895,RPL3P2,Factor1,0.00653953488093722,mRNA
2896,LINC01341,Factor1,0.0234284659048347,mRNA
2897,SPOPL.DT,Factor1,0.0109137736483314,mRNA
2898,ZNF691.DT,Factor1,0.0285809729918185,mRNA
2899,GAPDHP1,Factor1,0.082614178647836,mRNA
2900,FAM174C,Factor1,0.00135070617251541,mRNA
2901,CCT6P1,Factor1,0.0581666955019401,mRNA
2902,OST4,Factor1,0.00878077672054842,mRNA
2903,C2orf92,Factor1,0.000780926210479933,mRNA
2904,EEF1A1P11,Factor1,8.15199678974701e-05,mRNA
2905,RANBP1P1,Factor1,0.00108209789099776,mRNA
2906,SUMO2P21,Factor1,0.000795966565429294,mRNA
2907,CCDC183.AS1,Factor1,0.0296318119125779,mRNA
2908,NUTM2E,Factor1,0.0605110335659811,mRNA
2909,SNHG26,Factor1,0.0147929173987578,mRNA
2910,SAPCD1,Factor1,0.135725856175466,mRNA
2911,LINC02577,Factor1,0.0244744193208453,mRNA
2912,WEE2.AS1,Factor1,0.0105074746354167,mRNA
2913,EIF4A1P10,Factor1,0.000394391114270459,mRNA
2914,ACAP2.IT1,Factor1,0.0534341347137048,mRNA
2915,TMEM44.AS2,Factor1,0.102828116099103,mRNA
2916,LINC00858,Factor1,0.136930955758784,mRNA
2917,RPL21P93,Factor1,0.0121223548018446,mRNA
2918,MBNL1.AS1,Factor1,0.117633750829712,mRNA
2919,RPL4P4,Factor1,0.00537022596108429,mRNA
2920,NAMPTP1,Factor1,0.0252352105875164,mRNA
2921,XIST,Factor1,0.00156260896796056,mRNA
2922,PET100,Factor1,0.000863720301975607,mRNA
2923,STEAP3.AS1,Factor1,0.00336283424523752,mRNA
2924,RPL4P5,Factor1,0.00810910470304217,mRNA
2925,TCEA1P2,Factor1,0.071723944389508,mRNA
2926,PPP5D1P,Factor1,0.0822892499420748,mRNA
2927,THAP7.AS1,Factor1,0.00187822285841112,mRNA
2928,RPS23P8,Factor1,0.00358256031933268,mRNA
2929,FBXW4P1,Factor1,0.00225459964181563,mRNA
2930,SKP1P1,Factor1,0.0745543688010361,mRNA
2931,RPS18,Factor1,0.0021588793075729,mRNA
2932,FAM27C,Factor1,0.0198113356119048,mRNA
2933,FAM225A,Factor1,0.2239028376973,mRNA
2934,LINC00899,Factor1,0.0177453605111137,mRNA
2935,DLX6.AS1,Factor1,0.255425152146339,mRNA
2936,DBIL5P,Factor1,0.0117402686961035,mRNA
2937,PCAT7,Factor1,8.76276122726836e-05,mRNA
2938,MTHFD1P1,Factor1,0.0123225896759854,mRNA
2939,PRH1,Factor1,0.00861792074606545,mRNA
2940,PSG1,Factor1,0.185582941235849,mRNA
2941,LSM12P1,Factor1,0.00341002795642626,mRNA
2942,TMA7,Factor1,0.00619159716079599,mRNA
2943,RPS15AP12,Factor1,0.000401852033950825,mRNA
2944,EMSLR,Factor1,0.280880207749203,mRNA
2945,EEF1B2P3,Factor1,0.0272597652148373,mRNA
2946,RPL3P4,Factor1,8.1346481392693e-05,mRNA
2947,TNF,Factor1,0.282347904870794,mRNA
2948,RPL23AP87,Factor1,0.0119155444235672,mRNA
2949,SNHG15,Factor1,0.0626562062832136,mRNA
2950,FAM157B,Factor1,0.0416202259948446,mRNA
2951,SNHG7,Factor1,0.124687160314268,mRNA
2952,ERVH48.1,Factor1,0.00931385557703415,mRNA
2953,ATP13A3.DT,Factor1,0.029654425467924,mRNA
2954,CCDC144NL.AS1,Factor1,0.25112125780831,mRNA
2955,EEF1A1P6,Factor1,0.000639472891088632,mRNA
2956,EFCAB15P,Factor1,0.215437489690029,mRNA
2957,LINC00460,Factor1,0.200504136892788,mRNA
2958,CYP2T1P,Factor1,0.0184948943073014,mRNA
2959,GAS6.AS1,Factor1,0.0640665649440435,mRNA
2960,YEATS2.AS1,Factor1,0.000761254052170611,mRNA
2961,LINC01503,Factor1,0.00164072677604155,mRNA
2962,LINC01694,Factor1,0.0283824640676335,mRNA
2963,KRTAP5.AS1,Factor1,0.279239750925576,mRNA
2964,UQCRHL,Factor1,0.0261568231655718,mRNA
2965,LINC02535,Factor1,0.316770234556575,mRNA
2966,RNASEH1.DT,Factor1,0.00142326808630421,mRNA
2967,HSPA8P1,Factor1,0.00129695096824021,mRNA
2968,ST13P18,Factor1,0.00188158471339178,mRNA
2969,PINLYP,Factor1,0.057303058481836,mRNA
2970,RPL13AP20,Factor1,0.00279838276441287,mRNA
2971,SNRK.AS1,Factor1,0.0126365524186134,mRNA
2972,EPCAM.DT,Factor1,0.270917332236287,mRNA
2973,CDC20.DT,Factor1,0.0344547824462307,mRNA
2974,NPIPB2,Factor1,0.00531000536512316,mRNA
2975,GAS5,Factor1,0.00613064816569368,mRNA
2976,RPS3AP6,Factor1,0.00632458501485646,mRNA
2977,XRCC6P2,Factor1,0.0197024334029248,mRNA
2978,ATP5PDP4,Factor1,0.0085032166632053,mRNA
2979,ACTG1P25,Factor1,0.134684190886036,mRNA
2980,EIF4A1P2,Factor1,0.000362389013768067,mRNA
2981,SEMA3F.AS1,Factor1,0.00332426298386914,mRNA
2982,SMIM1,Factor1,0.0183338262518889,mRNA
2983,RAMACL,Factor1,0.000455074393140203,mRNA
2984,FAUP1,Factor1,0.00851596292481296,mRNA
2985,RPL6P27,Factor1,0.0239698819461891,mRNA
2986,ZNF747.DT,Factor1,0.0365205680685821,mRNA
2987,GAPDHP65,Factor1,0.0887686775863333,mRNA
2988,BHLHE40.AS1,Factor1,0.00736152445681065,mRNA
2989,ZBTB22,Factor1,0.097722656650808,mRNA
2990,KDM4A.AS1,Factor1,0.0034396146753893,mRNA
2991,LINC00479,Factor1,0.0789115331143853,mRNA
2992,KRT18P5,Factor1,0.0222494249213268,mRNA
2993,MAP3K2.DT,Factor1,0.0108913735210852,mRNA
2994,ARHGEF38,Factor1,0.782476206251165,mRNA
2995,ZNF593OS,Factor1,0.0542850021055344,mRNA
2996,RPL24P8,Factor1,4.78818321168872e-05,mRNA
2997,CBR3.AS1,Factor1,0.0337836130425305,mRNA
2998,LINC02827,Factor1,0.235034626667976,mRNA
2999,LINC01852,Factor1,0.137372418867175,mRNA
3000,RPL12P12,Factor1,0.00481882451933417,mRNA
3001,PRMT5.AS1,Factor1,0.0392071395526172,mRNA
3002,B3GNT9,Factor1,0.0552624298083005,mRNA
3003,ANO7L1,Factor1,0.000599102828595966,mRNA
3004,FOXD2.AS1,Factor1,0.115059648508364,mRNA
3005,ASS1P12,Factor1,0.00268962003227824,mRNA
3006,RGL2,Factor1,0.00715062623515361,mRNA
3007,RPSAP15,Factor1,0.000852742546117119,mRNA
3008,RPL28P2,Factor1,0.00707113724767092,mRNA
3009,LINC00674,Factor1,7.55193034181325e-05,mRNA
3010,FLG.AS1,Factor1,0.0354153726814192,mRNA
3011,SPATA3.AS1,Factor1,0.326747179886665,mRNA
3012,ABCA17P,Factor1,0.219452131050743,mRNA
3013,RPL9P7,Factor1,0.00547644878897146,mRNA
3014,TNFRSF14.AS1,Factor1,0.632130529824737,mRNA
3015,SCARNA12,Factor1,0.016063999497488,mRNA
3016,RNF103,Factor1,0.00402266204148109,mRNA
3017,PPP2R5CP,Factor1,0.000896450371716394,mRNA
3018,CDRT4,Factor1,0.00421329434783817,mRNA
3019,WBP1,Factor1,0.000381438660720643,mRNA
3020,SUGT1P3,Factor1,0.177253357746846,mRNA
3021,ADSL,Factor1,0.0789473989456193,mRNA
3022,PRKAG2.AS1,Factor1,0.0347577363242204,mRNA
3023,RPSAP12,Factor1,0.0021089445247073,mRNA
3024,ETF1P2,Factor1,0.0852376414141945,mRNA
3025,SMKR1,Factor1,0.0381887863805927,mRNA
3026,ZNF542P,Factor1,0.667230668427921,mRNA
3027,TCAM1P,Factor1,0.329464550104776,mRNA
3028,RPL5P23,Factor1,0.017835788595825,mRNA
3029,LRRFIP1P1,Factor1,0.00523238824340589,mRNA
3030,CDKN2B.AS1,Factor1,0.00278259829262734,mRNA
3031,RPL7AP10,Factor1,0.000135392895846746,mRNA
3032,AQP1,Factor1,0.0265378420906829,mRNA
3033,LRRC58.DT,Factor1,0.255858475399212,mRNA
3034,LINC02614,Factor1,0.180357642199738,mRNA
3035,RPL36A,Factor1,0.00764306141373836,mRNA
3036,CD302,Factor1,0.00530829825237939,mRNA
3037,EGFL8,Factor1,0.00498707443823195,mRNA
3038,HSPA8P9,Factor1,0.000533708055560168,mRNA
3039,PI4KA,Factor1,0.00112536042228803,mRNA
3040,SLC5A4.AS1,Factor1,0.0120190933713656,mRNA
3041,SNHG3,Factor1,0.00034443351218132,mRNA
3042,CRYZL2P,Factor1,0.122360411002691,mRNA
3043,RPL5P3,Factor1,0.000276431383984761,mRNA
3044,PCDHGC4,Factor1,0.264751367528512,mRNA
3045,HLA.DMB,Factor1,0.0820057779893825,mRNA
3046,GSK3B.DT,Factor1,0.120637691240778,mRNA
3047,RPL5P12,Factor1,0.00486526323004624,mRNA
3048,RTL5,Factor1,0.371862876418688,mRNA
3049,ARHGEF26.AS1,Factor1,0.00555951724274068,mRNA
3050,PSG4,Factor1,0.392540060853206,mRNA
3051,MICAL3,Factor1,0.152630372270871,mRNA
3052,TWF2.DT,Factor1,0.0120064566065145,mRNA
3053,STON1,Factor1,0.435756897166847,mRNA
3054,UPK3B,Factor1,0.115420970259723,mRNA
3055,DNAAF10,Factor1,0.00556265305066419,mRNA
